0	:ok	:broadcast	23
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
0	:invoke	:read	nil
0	:ok	:read	[6 8 17 21 1 10 14 22 15 16 0 4 5 7 9 12 18 19 20 2 3 11 13 23 24]
0	:invoke	:read	nil
0	:ok	:read	[13 23 24 2 3 11 21 6 8 17 22 1 10 14 7 9 12 15 16 0 4 5 18 19 20]
0	:invoke	:read	nil
0	:ok	:read	[2 3 11 13 23 24 6 8 17 21 1 10 14 22 16 0 4 5 7 9 12 15 18 19 20]
0	:invoke	:read	nil
0	:ok	:read	[1 10 14 22 0 4 5 7 9 12 15 16 18 19 20 2 3 11 13 23 24 6 8 17 21]
0	:invoke	:read	nil
0	:ok	:read	[2 3 11 13 23 24 6 8 17 21 1 10 14 22 0 4 5 7 9 12 15 16 18 19 20]
0	:invoke	:read	nil
0	:ok	:read	[23 24 2 3 11 13 6 8 17 21 1 10 14 22 9 12 15 16 0 4 5 7 18 19 20]
0	:invoke	:broadcast	25
0	:ok	:broadcast	25
0	:invoke	:broadcast	26
0	:ok	:broadcast	26
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 8 21 22 15 4 5 7 9 18 19 20 11 23 25 6 17 26 1 10 14 16 0 12]
0	:invoke	:read	nil
0	:ok	:read	[26 6 17 14 1 10 12 16 0 13 24 2 3 8 21 22 5 7 9 15 4 20 18 19 25 11 23]
0	:invoke	:broadcast	27
0	:ok	:broadcast	27
0	:invoke	:read	nil
0	:ok	:read	[6 17 26 1 10 14 16 0 12 2 3 13 24 8 21 27 22 4 5 7 9 15 18 19 20 11 23 25]
0	:invoke	:read	nil
0	:ok	:read	[22 7 9 15 4 5 18 19 20 11 23 25 6 17 26 1 10 14 12 16 0 24 2 3 13 8 21 27]
0	:invoke	:read	nil
0	:ok	:read	[1 10 14 12 16 0 2 3 13 24 8 21 27 22 15 4 5 7 9 18 19 20 11 23 25 6 17 26]
0	:invoke	:read	nil
0	:ok	:read	[1 10 14 12 16 0 2 3 13 24 8 21 27 22 9 15 4 5 7 18 19 20 11 23 25 6 17 26]
0	:invoke	:broadcast	28
0	:ok	:broadcast	28
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
0	:invoke	:broadcast	30
0	:ok	:broadcast	30
0	:invoke	:broadcast	31
0	:ok	:broadcast	31
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 8 21 27 28 22 20 4 5 7 9 15 18 19 31 11 23 25 29 6 17 26 1 10 14 0 12 16 30]
0	:invoke	:broadcast	32
0	:ok	:broadcast	32
0	:invoke	:broadcast	33
0	:ok	:broadcast	33
0	:invoke	:broadcast	34
0	:ok	:broadcast	34
0	:invoke	:read	nil
0	:ok	:read	[6 17 26 34 1 10 14 30 0 12 16 24 2 3 13 28 8 21 27 22 9 15 18 19 20 4 5 7 31 33 29 32 11 23 25]
0	:invoke	:broadcast	35
0	:ok	:broadcast	35
0	:invoke	:broadcast	36
0	:ok	:broadcast	36
0	:invoke	:broadcast	37
0	:ok	:broadcast	37
0	:invoke	:read	nil
0	:ok	:read	[10 14 34 1 12 16 30 0 3 13 24 36 2 21 27 28 8 22 5 7 9 15 18 19 20 4 33 35 37 31 23 25 29 32 11 17 26 6]
0	:invoke	:broadcast	38
0	:ok	:broadcast	38
0	:invoke	:read	nil
0	:ok	:read	[13 24 36 2 3 27 28 8 21 22 7 9 15 18 19 20 4 5 35 37 31 33 25 29 32 38 11 23 26 6 17 14 34 1 10 16 30 0 12]
0	:invoke	:broadcast	39
0	:ok	:broadcast	39
0	:invoke	:broadcast	40
0	:ok	:broadcast	40
0	:invoke	:read	nil
0	:ok	:read	[18 19 20 4 5 7 9 15 31 33 35 37 38 39 11 23 25 29 32 6 17 26 1 10 14 34 0 12 16 30 2 3 13 24 36 8 21 27 28 40 22]
0	:invoke	:broadcast	41
0	:ok	:broadcast	41
0	:invoke	:broadcast	42
0	:ok	:broadcast	42
0	:invoke	:read	nil
0	:ok	:read	[38 39 11 23 25 29 32 6 17 26 41 1 10 14 34 42 0 12 16 30 2 3 13 24 36 8 21 27 28 40 22 18 19 20 4 5 7 9 15 31 33 35 37]
0	:invoke	:broadcast	43
0	:ok	:broadcast	43
0	:invoke	:broadcast	44
0	:ok	:broadcast	44
0	:invoke	:broadcast	45
0	:ok	:broadcast	45
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 36 8 21 27 28 40 44 22 4 5 7 9 15 18 19 20 31 33 35 37 11 23 25 29 32 38 39 43 6 17 26 41 1 10 14 34 42 45 0 12 16 30]
0	:invoke	:read	nil
0	:ok	:read	[43 11 23 25 29 32 38 39 6 17 26 41 1 10 14 34 42 45 0 12 16 30 2 3 13 24 36 8 21 27 28 40 44 22 20 4 5 7 9 15 18 19 31 33 35 37]
0	:invoke	:broadcast	46
0	:ok	:broadcast	46
0	:invoke	:read	nil
0	:ok	:read	[44 8 21 27 28 40 22 18 19 20 4 5 7 9 15 31 33 35 37 38 39 43 11 23 25 29 32 46 6 17 26 41 45 1 10 14 34 42 0 12 16 30 2 3 13 24 36]
0	:invoke	:broadcast	47
0	:ok	:broadcast	47
0	:invoke	:read	nil
0	:ok	:read	[5 7 9 15 18 19 20 4 33 35 37 47 31 23 25 29 32 38 39 43 11 46 17 26 41 6 10 14 34 42 45 1 12 16 30 0 3 13 24 36 2 21 27 28 40 44 8 22]
0	:invoke	:read	nil
0	:ok	:read	[8 21 27 28 40 44 22 4 5 7 9 15 18 19 20 31 33 35 37 47 11 23 25 29 32 38 39 43 46 6 17 26 41 1 10 14 34 42 45 0 12 16 30 2 3 13 24 36]
0	:invoke	:broadcast	48
0	:ok	:broadcast	48
0	:invoke	:broadcast	49
0	:ok	:broadcast	49
0	:invoke	:broadcast	50
0	:ok	:broadcast	50
0	:invoke	:read	nil
0	:ok	:read	[1 10 14 34 42 45 0 12 16 30 2 3 13 24 36 50 8 21 27 28 40 44 22 4 5 7 9 15 18 19 20 31 33 35 37 47 11 23 25 29 32 38 39 43 46 49 6 17 26 41 48]
0	:invoke	:read	nil
0	:ok	:read	[22 7 9 15 18 19 20 4 5 35 37 47 31 33 25 29 32 38 39 43 11 23 46 49 26 41 48 6 17 14 34 42 45 1 10 16 30 0 12 13 24 36 50 2 3 27 28 40 44 8 21]
0	:invoke	:read	nil
0	:ok	:read	[25 29 32 38 39 43 11 23 46 49 26 41 48 6 17 14 34 42 45 1 10 16 30 0 12 13 24 36 50 2 3 27 28 40 44 8 21 22 7 9 15 18 19 20 4 5 35 37 47 31 33]
0	:invoke	:read	nil
0	:ok	:read	[11 23 25 29 32 38 39 43 46 49 6 17 26 41 48 1 10 14 34 42 45 0 12 16 30 2 3 13 24 36 50 8 21 27 28 40 44 22 4 5 7 9 15 18 19 20 31 33 35 37 47]
0	:invoke	:broadcast	51
0	:ok	:broadcast	51
0	:invoke	:read	nil
0	:ok	:read	[44 8 21 27 28 40 22 18 19 20 4 5 7 9 15 31 33 35 37 47 38 39 43 11 23 25 29 32 46 49 6 17 26 41 48 45 1 10 14 34 42 0 12 16 30 51 50 2 3 13 24 36]
0	:invoke	:read	nil
0	:ok	:read	[42 45 1 10 14 34 51 0 12 16 30 36 50 2 3 13 24 40 44 8 21 27 28 22 15 18 19 20 4 5 7 9 47 31 33 35 37 32 38 39 43 11 23 25 29 46 49 48 6 17 26 41]
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 36 50 8 21 27 28 40 44 22 19 20 4 5 7 9 15 18 31 33 35 37 47 39 43 11 23 25 29 32 38 46 49 6 17 26 41 48 1 10 14 34 42 45 0 12 16 30 51]
0	:invoke	:read	nil
0	:ok	:read	[3 13 24 36 50 2 21 27 28 40 44 8 22 5 7 9 15 18 19 20 4 33 35 37 47 31 23 25 29 32 38 39 43 11 49 46 17 26 41 48 6 10 14 34 42 45 1 12 16 30 51 0]
0	:invoke	:read	nil
0	:ok	:read	[22 4 5 7 9 15 18 19 20 31 33 35 37 47 11 23 25 29 32 38 39 43 46 49 6 17 26 41 48 1 10 14 34 42 45 0 12 16 30 51 2 3 13 24 36 50 8 21 27 28 40 44]
0	:invoke	:broadcast	52
0	:ok	:broadcast	52
0	:invoke	:read	nil
0	:ok	:read	[51 36 50 27 28 40 44 18 47 52 7 23 32 38 43 49 11 17 6 10 14 34 42 45 12 16 30 0 3 13 24 2 21 8 22 5 9 15 19 20 31 33 4 37 35 29 39 46 25 26 41 48 1]
0	:invoke	:read	nil
0	:ok	:read	[11 23 32 38 43 49 6 17 10 14 34 42 45 0 12 16 30 2 3 13 24 8 21 22 4 5 9 15 19 20 31 33 35 37 25 29 39 46 26 41 48 1 51 36 50 27 28 40 44 7 18 47 52]
0	:invoke	:broadcast	53
0	:ok	:broadcast	53
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 8 21 22 31 33 4 5 9 15 19 20 35 37 25 29 39 46 26 41 48 1 51 36 50 27 28 40 44 7 18 47 52 53 11 23 32 38 43 49 6 17 10 14 34 42 45 0 12 16 30]
0	:invoke	:broadcast	54
0	:ok	:broadcast	54
0	:invoke	:read	nil
0	:ok	:read	[9 15 19 20 31 33 4 5 35 37 39 46 25 29 48 26 41 1 51 36 50 27 28 40 44 47 52 7 18 32 38 43 49 53 54 11 23 6 17 34 42 45 10 14 16 30 0 12 13 24 2 3 8 21 22]
0	:invoke	:read	nil
0	:ok	:read	[5 9 15 19 20 31 33 4 37 35 29 39 46 25 41 48 26 1 51 36 50 27 28 40 44 18 47 52 7 23 32 38 43 49 53 54 11 17 6 14 34 42 45 10 12 16 30 0 3 13 24 2 21 8 22]
0	:invoke	:read	nil
0	:ok	:read	[51 36 50 28 40 44 27 52 7 18 47 38 43 49 53 54 11 23 32 6 17 42 45 10 14 34 30 0 12 16 24 2 3 13 8 21 22 15 19 20 31 33 4 5 9 35 37 46 25 29 39 26 41 48 1]
0	:invoke	:read	nil
0	:ok	:read	[6 17 42 45 10 14 34 30 0 12 16 24 2 3 13 8 21 22 15 19 20 31 33 4 5 9 35 37 46 25 29 39 26 41 48 1 51 36 50 28 40 44 27 52 7 18 47 38 43 49 53 54 11 23 32]
0	:invoke	:broadcast	55
0	:ok	:broadcast	55
0	:invoke	:read	nil
0	:ok	:read	[36 50 55 27 28 40 44 7 18 47 52 11 23 32 38 43 49 53 54 6 17 10 14 34 42 45 0 12 16 30 2 3 13 24 8 21 22 4 5 9 15 19 20 31 33 35 37 25 29 39 46 26 41 48 1 51]
0	:invoke	:broadcast	56
0	:ok	:broadcast	56
0	:invoke	:read	nil
0	:ok	:read	[54 11 23 32 38 43 49 53 6 17 10 14 34 42 45 56 0 12 16 30 2 3 13 24 8 21 22 33 4 5 9 15 19 20 31 35 37 25 29 39 46 26 41 48 1 51 36 50 55 27 28 40 44 7 18 47 52]
0	:invoke	:read	nil
0	:ok	:read	[7 18 47 52 54 11 23 32 38 43 49 53 6 17 10 14 34 42 45 56 0 12 16 30 2 3 13 24 8 21 22 33 4 5 9 15 19 20 31 35 37 25 29 39 46 26 41 48 1 51 36 50 55 27 28 40 44]
0	:invoke	:broadcast	57
0	:ok	:broadcast	57
0	:invoke	:broadcast	58
0	:ok	:broadcast	58
0	:invoke	:read	nil
0	:ok	:read	[51 36 50 55 27 28 40 44 58 7 18 47 52 53 54 11 23 32 38 43 49 6 17 10 14 34 42 45 56 0 12 16 30 2 3 13 24 8 21 22 57 31 33 4 5 9 15 19 20 35 37 25 29 39 46 26 41 48 1]
0	:invoke	:read	nil
0	:ok	:read	[51 36 50 55 27 28 40 44 58 7 18 47 52 53 54 11 23 32 38 43 49 6 17 10 14 34 42 45 56 0 12 16 30 2 3 13 24 8 21 22 57 31 33 4 5 9 15 19 20 35 37 25 29 39 46 26 41 48 1]
0	:invoke	:broadcast	59
0	:ok	:broadcast	59
0	:invoke	:read	nil
0	:ok	:read	[36 50 55 44 58 27 28 40 52 7 18 47 38 43 49 53 54 11 23 32 6 17 42 45 56 59 10 14 34 30 0 12 16 24 2 3 13 8 21 22 57 15 19 20 31 33 4 5 9 35 37 46 25 29 39 26 41 48 1 51]
0	:invoke	:broadcast	60
0	:ok	:broadcast	60
0	:invoke	:read	nil
0	:ok	:read	[25 29 39 46 26 41 48 1 51 60 36 50 55 27 28 40 44 58 7 18 47 52 53 54 11 23 32 38 43 49 6 17 59 10 14 34 42 45 56 0 12 16 30 2 3 13 24 8 21 22 57 31 33 4 5 9 15 19 20 35 37]
0	:invoke	:read	nil
0	:ok	:read	[29 39 46 25 41 48 26 1 60 51 50 55 36 28 40 44 58 27 18 47 52 7 23 32 38 43 49 53 54 11 17 6 14 34 42 45 56 59 10 12 16 30 0 3 13 24 2 21 8 57 22 5 9 15 19 20 31 33 4 37 35]
0	:invoke	:broadcast	61
0	:ok	:broadcast	61
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 8 21 22 57 19 20 31 33 4 5 9 15 35 37 25 29 39 46 26 41 48 1 51 60 36 50 55 58 27 28 40 44 7 18 47 52 43 49 53 54 11 23 32 38 61 6 17 45 56 59 10 14 34 42 0 12 16 30]
0	:invoke	:read	nil
0	:ok	:read	[24 2 3 13 8 21 22 57 15 19 20 31 33 4 5 9 35 37 46 25 29 39 26 41 48 1 51 60 36 50 55 44 58 27 28 40 52 7 18 47 38 43 49 53 54 11 23 32 61 6 17 42 45 56 59 10 14 34 30 0 12 16]
0	:invoke	:broadcast	62
0	:ok	:broadcast	62
0	:invoke	:read	nil
0	:ok	:read	[1 51 60 62 36 50 55 27 28 40 44 58 7 18 47 52 11 23 32 38 43 49 53 54 61 6 17 10 14 34 42 45 56 59 0 12 16 30 2 3 13 24 8 21 22 57 4 5 9 15 19 20 31 33 35 37 25 29 39 46 26 41 48]
0	:invoke	:broadcast	63
0	:ok	:broadcast	63
0	:invoke	:broadcast	64
0	:ok	:broadcast	64
0	:invoke	:read	nil
0	:ok	:read	[7 18 47 52 53 54 11 23 32 38 43 49 61 6 17 59 10 14 34 42 45 56 0 12 16 30 64 2 3 13 24 8 21 22 57 31 33 4 5 9 15 19 20 35 37 25 29 39 46 26 41 48 1 63 51 60 62 36 50 55 27 28 40 44 58]
0	:invoke	:broadcast	65
0	:ok	:broadcast	65
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 8 21 22 57 31 33 4 5 9 15 19 20 35 37 25 29 39 46 65 26 41 48 1 63 51 60 62 36 50 55 27 28 40 44 58 7 18 47 52 53 54 11 23 32 38 43 49 61 6 17 59 10 14 34 42 45 56 0 12 16 30 64]
0	:invoke	:broadcast	66
0	:ok	:broadcast	66
0	:invoke	:read	nil
0	:ok	:read	[2 3 13 24 8 21 22 57 19 20 31 33 4 5 9 15 35 37 65 25 29 39 46 26 41 48 1 63 51 60 62 36 50 55 58 66 27 28 40 44 7 18 47 52 43 49 53 54 11 23 32 38 61 6 17 45 56 59 10 14 34 42 64 0 12 16 30]
0	:invoke	:read	nil
0	:ok	:read	[22 57 33 4 5 9 15 19 20 31 35 37 25 29 39 46 65 26 41 48 1 63 51 60 62 36 50 55 27 28 40 44 58 66 7 18 47 52 54 11 23 32 38 43 49 53 61 6 17 10 14 34 42 45 56 59 0 12 16 30 64 2 3 13 24 8 21]
0	:invoke	:read	nil
0	:ok	:read	[6 17 10 14 34 42 45 56 59 0 12 16 30 64 2 3 13 24 8 21 22 57 33 4 5 9 15 19 20 31 35 37 25 29 39 46 65 26 41 48 1 63 51 60 62 36 50 55 27 28 40 44 58 66 7 18 47 52 54 11 23 32 38 43 49 53 61]
0	:invoke	:broadcast	67
0	:ok	:broadcast	67
0	:invoke	:broadcast	68
0	:ok	:broadcast	68
0	:invoke	:broadcast	69
0	:ok	:broadcast	69
0	:invoke	:broadcast	70
0	:ok	:broadcast	70
0	:invoke	:broadcast	71
0	:ok	:broadcast	71
0	:invoke	:read	nil
0	:ok	:read	[1 63 62 67 51 60 55 36 50 40 44 58 66 27 28 47 52 7 18 32 38 43 49 53 54 11 23 61 71 6 17 34 42 45 56 59 10 14 16 30 64 69 0 12 13 24 70 2 3 8 21 22 57 9 15 19 20 31 33 4 5 35 37 39 46 65 25 29 48 68 26 41]
0	:invoke	:broadcast	72
0	:ok	:broadcast	72
0	:invoke	:read	nil
0	:ok	:read	[56 59 10 14 34 42 45 69 0 12 16 30 64 2 3 13 24 70 8 21 22 57 20 31 33 4 5 9 15 19 35 37 25 29 39 46 65 26 41 48 68 1 63 51 60 62 67 36 50 55 66 27 28 40 44 58 7 18 47 52 72 49 53 54 11 23 32 38 43 61 71 6 17]
0	:invoke	:broadcast	73
0	:ok	:broadcast	73
0	:invoke	:broadcast	74
0	:ok	:broadcast	74
0	:invoke	:broadcast	75
0	:ok	:broadcast	75
0	:invoke	:read	nil
0	:ok	:read	[4 5 9 15 19 20 31 33 35 37 74 25 29 39 46 65 26 41 48 68 1 63 51 60 62 67 36 50 55 75 27 28 40 44 58 66 7 18 47 52 72 11 23 32 38 43 49 53 54 61 71 6 17 10 14 34 42 45 56 59 0 12 16 30 64 69 2 3 13 24 70 73 8 21 22 57]
0	:invoke	:broadcast	76
0	:ok	:broadcast	76
0	:invoke	:read	nil
0	:ok	:read	[7 18 47 52 72 49 53 54 11 23 32 38 43 61 71 6 17 56 59 10 14 34 42 45 69 0 12 16 30 64 73 2 3 13 24 70 8 21 22 57 20 31 33 4 5 9 15 19 35 37 74 25 29 39 46 65 26 41 48 68 1 63 51 60 62 67 36 50 55 75 76 66 27 28 40 44 58]
0	:invoke	:read	nil
0	:ok	:read	[42 45 56 59 10 14 34 30 64 69 0 12 16 24 70 73 2 3 13 8 21 22 57 15 19 20 31 33 4 5 9 35 37 74 46 65 25 29 39 68 26 41 48 1 63 67 51 60 62 75 76 36 50 55 44 58 66 27 28 40 52 72 7 18 47 38 43 49 53 54 11 23 32 61 71 6 17]
0	:invoke	:read	nil
0	:ok	:read	[51 60 62 67 36 50 55 75 76 27 28 40 44 58 66 7 18 47 52 72 53 54 11 23 32 38 43 49 61 71 6 17 59 10 14 34 42 45 56 0 12 16 30 64 69 2 3 13 24 70 73 8 21 22 57 31 33 4 5 9 15 19 20 35 37 74 25 29 39 46 65 26 41 48 68 1 63]
0	:invoke	:read	nil
0	:ok	:read	[12 16 30 64 69 0 3 13 24 70 73 2 21 8 57 22 5 9 15 19 20 31 33 4 37 74 35 29 39 46 65 25 41 48 68 26 63 1 60 62 67 51 50 55 75 76 36 28 40 44 58 66 27 18 47 52 72 7 23 32 38 43 49 53 54 11 71 61 17 6 14 34 42 45 56 59 10]
0	:invoke	:read	nil
0	:ok	:read	[24 70 73 2 3 13 8 21 22 57 15 19 20 31 33 4 5 9 35 37 74 46 65 25 29 39 68 26 41 48 1 63 67 51 60 62 75 76 36 50 55 44 58 66 27 28 40 52 72 7 18 47 38 43 49 53 54 11 23 32 61 71 6 17 42 45 56 59 10 14 34 30 64 69 0 12 16]
0	:invoke	:read	nil
0	:ok	:read	[25 29 39 46 65 26 41 48 68 1 63 51 60 62 67 36 50 55 75 76 27 28 40 44 58 66 7 18 47 52 72 11 23 32 38 43 49 53 54 61 71 6 17 10 14 34 42 45 56 59 0 12 16 30 64 69 2 3 13 24 70 73 8 21 22 57 4 5 9 15 19 20 31 33 35 37 74]
0	:invoke	:broadcast	77
0	:ok	:broadcast	77
0	:invoke	:read	nil
0	:ok	:read	[10 14 34 42 45 56 59 0 12 16 30 64 69 2 3 13 24 70 73 8 21 22 57 4 5 9 15 19 20 31 33 35 37 74 25 29 39 46 65 26 41 48 68 1 63 51 60 62 67 36 50 55 75 76 27 28 40 44 58 66 7 18 47 52 72 77 11 23 32 38 43 49 53 54 61 71 6 17]
0	:invoke	:read	nil
0	:ok	:read	[28 40 44 58 66 27 18 47 52 72 77 7 23 32 38 43 49 53 54 11 71 61 17 6 14 34 42 45 56 59 10 12 16 30 64 69 0 3 13 24 70 73 2 21 8 57 22 5 9 15 19 20 31 33 4 37 74 35 29 39 46 65 25 41 48 68 26 63 1 60 62 67 51 50 55 75 76 36]
0	:invoke	:read	nil
0	:ok	:read	[65 25 29 39 46 26 41 48 68 1 63 51 60 62 67 76 36 50 55 75 58 66 27 28 40 44 72 77 7 18 47 52 43 49 53 54 11 23 32 38 61 71 6 17 45 56 59 10 14 34 42 64 69 0 12 16 30 70 73 2 3 13 24 8 21 22 57 19 20 31 33 4 5 9 15 35 37 74]
0	:invoke	:read	nil
0	:ok	:read	[76 36 50 55 75 58 66 27 28 40 44 72 77 7 18 47 52 43 49 53 54 11 23 32 38 61 71 6 17 45 56 59 10 14 34 42 64 69 0 12 16 30 70 73 2 3 13 24 8 21 22 57 19 20 31 33 4 5 9 15 35 37 74 65 25 29 39 46 26 41 48 68 1 63 51 60 62 67]
0	:invoke	:read	nil
0	:ok	:read	[51 60 62 67 76 36 50 55 75 58 66 27 28 40 44 72 77 7 18 47 52 43 49 53 54 11 23 32 38 61 71 6 17 45 56 59 10 14 34 42 64 69 0 12 16 30 70 73 2 3 13 24 8 21 22 57 19 20 31 33 4 5 9 15 35 37 74 65 25 29 39 46 26 41 48 68 1 63]
0	:invoke	:broadcast	78
0	:ok	:broadcast	78
0	:invoke	:broadcast	79
0	:ok	:broadcast	79
0	:invoke	:broadcast	80
0	:ok	:broadcast	80
0	:invoke	:read	nil
0	:ok	:read	[52 72 77 7 18 47 38 43 49 53 54 11 23 32 61 71 6 17 79 42 45 56 59 10 14 34 30 64 69 80 0 12 16 24 70 73 2 3 13 8 21 78 22 57 15 19 20 31 33 4 5 9 35 37 74 46 65 25 29 39 68 26 41 48 1 63 67 51 60 62 75 76 36 50 55 44 58 66 27 28 40]
0	:invoke	:broadcast	81
0	:ok	:broadcast	81
0	:invoke	:read	nil
0	:ok	:read	[19 20 31 33 4 5 9 15 35 37 74 81 65 25 29 39 46 26 41 48 68 1 63 51 60 62 67 76 36 50 55 75 58 66 27 28 40 44 72 77 7 18 47 52 43 49 53 54 11 23 32 38 61 71 6 17 79 45 56 59 10 14 34 42 64 69 80 0 12 16 30 70 73 2 3 13 24 8 21 78 22 57]
0	:invoke	:read	nil
0	:ok	:read	[45 56 59 10 14 34 42 64 69 80 0 12 16 30 70 73 2 3 13 24 8 21 78 22 57 19 20 31 33 4 5 9 15 35 37 74 81 65 25 29 39 46 26 41 48 68 1 63 51 60 62 67 76 36 50 55 75 58 66 27 28 40 44 72 77 7 18 47 52 43 49 53 54 11 23 32 38 61 71 6 17 79]
0	:invoke	:broadcast	82
0	:ok	:broadcast	82
0	:invoke	:broadcast	83
0	:ok	:broadcast	83
0	:invoke	:read	nil
0	:ok	:read	[7 18 47 52 72 77 54 11 23 32 38 43 49 53 61 71 6 17 79 10 14 34 42 45 56 59 82 0 12 16 30 64 69 80 2 3 13 24 70 73 8 21 78 22 57 83 33 4 5 9 15 19 20 31 35 37 74 81 25 29 39 46 65 26 41 48 68 1 63 51 60 62 67 36 50 55 75 76 27 28 40 44 58 66]
0	:invoke	:broadcast	84
0	:ok	:broadcast	84
0	:invoke	:broadcast	85
0	:ok	:broadcast	85
0	:invoke	:read	nil
0	:ok	:read	[36 50 55 75 76 27 28 40 44 58 66 7 18 47 52 72 77 11 23 32 38 43 49 53 54 61 71 6 17 79 10 14 34 42 45 56 59 0 12 16 30 64 69 80 82 2 3 13 24 70 73 85 8 21 78 84 22 57 83 4 5 9 15 19 20 31 33 35 37 74 81 25 29 39 46 65 26 41 48 68 1 63 51 60 62 67]
0	:invoke	:broadcast	86
0	:ok	:broadcast	86
0	:invoke	:read	nil
